"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "so" "rcpos" "region"
"1029" 18 "e1" 10 "c" "4" "背著" "-" 414 0.5 "5" "headnoun1"
"1039" 18 "e1" 6 "c" "4" "整天" "-" 263 0.5 "5" "headnoun1"
"1049" 18 "e1" 8 "a" "4" "想" "-" 248 -0.5 "5" "headnoun1"
"1062" 18 "e1" 14 "c" "4" "衣服" "-" 282 0.5 "5" "headnoun1"
"1076" 18 "e1" 16 "a" "4" "很" "-" 258 -0.5 "5" "headnoun1"
"1090" 18 "e1" 12 "a" "4" "演員" "-" 238 -0.5 "5" "headnoun1"
"1103" 18 "e1" 20 "a" "4" "總是" "-" 313 -0.5 "5" "headnoun1"
"1114" 18 "e1" 4 "a" "4" "很" "-" 247 -0.5 "5" "headnoun1"
"1125" 18 "e1" 2 "c" "4" "工作" "-" 273 0.5 "5" "headnoun1"
"1136" 19 "e1" 11 "a" "5" "想" "-" 843 -0.5 "5" "headnoun1"
"1147" 19 "e1" 1 "c" "4" "很" "-" 1080 0.5 "5" "headnoun1"
"1158" 19 "e1" 15 "a" "4" "充滿" "-" 641 -0.5 "5" "headnoun1"
"1170" 19 "e1" 5 "c" "4" "站在" "-" 1220 0.5 "5" "headnoun1"
"1179" 19 "e1" 19 "a" "4" "收傷" "-" 570 -0.5 "5" "headnoun1"
"1189" 19 "e1" 3 "a" "4" "很" "-" 525 -0.5 "5" "headnoun1"
"1199" 19 "e1" 7 "a" "4" "頭髮" "-" 429 -0.5 "5" "headnoun1"
"1211" 19 "e1" 17 "c" "4" "害怕" "-" 439 0.5 "5" "headnoun1"
"1223" 19 "e1" 9 "c" "4" "家境" "-" 413 0.5 "5" "headnoun1"
"1235" 19 "e1" 13 "c" "5" "脾氣" "-" 339 0.5 "5" "headnoun1"
"1245" 2 "e1" 14 "c" "4" "衣服" "-" 837 0.5 "5" "headnoun1"
"1259" 2 "e1" 16 "a" "4" "很" "-" 510 -0.5 "5" "headnoun1"
"1273" 2 "e1" 12 "a" "4" "演員" "-" 878 -0.5 "5" "headnoun1"
"1286" 2 "e1" 6 "c" "4" "整天" "-" 515 0.5 "5" "headnoun1"
"1296" 2 "e1" 10 "c" "4" "背著" "-" 1529 0.5 "5" "headnoun1"
"1306" 2 "e1" 18 "c" "4" "心懷" "-" 480 0.5 "5" "headnoun1"
"1316" 2 "e1" 20 "a" "4" "總是" "-" 414 -0.5 "5" "headnoun1"
"1327" 2 "e1" 8 "a" "4" "想" "-" 474 -0.5 "5" "headnoun1"
"1340" 2 "e1" 2 "c" "4" "工作" "-" 661 0.5 "5" "headnoun1"
"1350" 2 "e1" 4 "a" "4" "很" "-" 2326 -0.5 "5" "headnoun1"
"1361" 20 "e1" 6 "a" "4" "整天" "-" 504 -0.5 "5" "headnoun1"
"1371" 20 "e1" 16 "c" "4" "很想交" "-" 1205 0.5 "5" "headnoun1"
"1383" 20 "e1" 12 "c" "4" "演員" "-" 399 0.5 "5" "headnoun1"
"1397" 20 "e1" 14 "a" "4" "衣服" "-" 242 -0.5 "5" "headnoun1"
"1411" 20 "e1" 8 "c" "4" "想" "-" 379 0.5 "5" "headnoun1"
"1424" 20 "e1" 20 "c" "4" "總是" "-" 389 0.5 "5" "headnoun1"
"1435" 20 "e1" 10 "a" "4" "背著" "-" 303 -0.5 "5" "headnoun1"
"1445" 20 "e1" 18 "a" "4" "心懷" "-" 222 -0.5 "5" "headnoun1"
"1455" 20 "e1" 2 "a" "4" "工作" "-" 237 -0.5 "5" "headnoun1"
"1465" 20 "e1" 4 "c" "4" "很" "-" 222 0.5 "5" "headnoun1"
"1477" 21 "e1" 17 "a" "4" "害怕" "-" 308 -0.5 "5" "headnoun1"
"1490" 21 "e1" 11 "c" "5" "想" "-" 354 0.5 "5" "headnoun1"
"1501" 21 "e1" 9 "a" "4" "家境" "-" 288 -0.5 "5" "headnoun1"
"1512" 21 "e1" 15 "c" "4" "充滿" "-" 364 0.5 "5" "headnoun1"
"1524" 21 "e1" 5 "a" "4" "站在" "-" 349 -0.5 "5" "headnoun1"
"1533" 21 "e1" 1 "a" "4" "很" "-" 379 -0.5 "5" "headnoun1"
"1544" 21 "e1" 3 "c" "4" "很" "-" 374 0.5 "5" "headnoun1"
"1555" 21 "e1" 13 "a" "5" "脾氣" "-" 428 -0.5 "5" "headnoun1"
"1565" 21 "e1" 19 "c" "4" "收傷" "-" 338 0.5 "5" "headnoun1"
"1575" 21 "e1" 7 "c" "4" "頭髮" "-" 399 0.5 "5" "headnoun1"
"1587" 22 "e1" 16 "a" "4" "很" "-" 590 -0.5 "5" "headnoun1"
"1601" 22 "e1" 12 "a" "4" "演員" "-" 631 -0.5 "5" "headnoun1"
"1614" 22 "e1" 4 "a" "4" "很" "-" 676 -0.5 "5" "headnoun1"
"1625" 22 "e1" 14 "c" "4" "衣服" "-" 2088 0.5 "5" "headnoun1"
"1639" 22 "e1" 8 "a" "4" "想" "-" 1080 -0.5 "5" "headnoun1"
"1652" 22 "e1" 20 "a" "4" "總是" "-" 610 -0.5 "5" "headnoun1"
"1663" 22 "e1" 10 "c" "4" "背著" "-" 712 0.5 "5" "headnoun1"
"1673" 22 "e1" 6 "c" "4" "整天" "-" 439 0.5 "5" "headnoun1"
"1683" 22 "e1" 2 "c" "4" "工作" "-" 414 0.5 "5" "headnoun1"
"1693" 22 "e1" 18 "c" "4" "心懷" "-" 419 0.5 "5" "headnoun1"
"1703" 23 "e1" 7 "a" "4" "頭髮" "-" 1387 -0.5 "5" "headnoun1"
"1716" 23 "e1" 11 "a" "5" "想" "-" 722 -0.5 "5" "headnoun1"
"1727" 23 "e1" 5 "c" "4" "站在" "-" 1110 0.5 "5" "headnoun1"
"1737" 23 "e1" 13 "c" "5" "脾氣" "-" 792 0.5 "5" "headnoun1"
"1747" 23 "e1" 9 "c" "4" "家境" "-" 631 0.5 "5" "headnoun1"
"1758" 23 "e1" 3 "a" "4" "很" "-" 636 -0.5 "5" "headnoun1"
"1768" 23 "e1" 19 "a" "4" "收傷" "-" 1397 -0.5 "5" "headnoun1"
"1778" 23 "e1" 1 "c" "4" "很" "-" 570 0.5 "5" "headnoun1"
"1789" 23 "e1" 17 "c" "4" "害怕" "-" 2638 0.5 "5" "headnoun1"
"1801" 23 "e1" 15 "a" "4" "充滿" "-" 772 -0.5 "5" "headnoun1"
"1813" 24 "e1" 6 "a" "4" "整天" "-" 5965 -0.5 "5" "headnoun1"
"1823" 24 "e1" 20 "c" "4" "總是" "-" 2652 0.5 "5" "headnoun1"
"1834" 24 "e1" 12 "c" "4" "演員" "-" 4144 0.5 "5" "headnoun1"
"1848" 24 "e1" 18 "a" "4" "心懷" "-" 716 -0.5 "5" "headnoun1"
"1858" 24 "e1" 10 "a" "4" "背著" "-" 857 -0.5 "5" "headnoun1"
"1868" 24 "e1" 8 "c" "4" "想" "-" 10260 0.5 "5" "headnoun1"
"1881" 24 "e1" 2 "a" "4" "工作" "-" 479 -0.5 "5" "headnoun1"
"1891" 24 "e1" 4 "c" "4" "很" "-" 2975 0.5 "5" "headnoun1"
"1903" 24 "e1" 14 "a" "4" "衣服" "-" 2027 -0.5 "5" "headnoun1"
"1917" 24 "e1" 16 "c" "4" "很想交" "-" 580 0.5 "5" "headnoun1"
"1929" 25 "e1" 7 "c" "4" "頭髮" "-" 459 0.5 "5" "headnoun1"
"1941" 25 "e1" 17 "a" "4" "害怕" "-" 490 -0.5 "5" "headnoun1"
"1954" 25 "e1" 13 "a" "5" "脾氣" "-" 696 -0.5 "5" "headnoun1"
"1964" 25 "e1" 5 "a" "4" "站在" "-" 927 -0.5 "5" "headnoun1"
"1973" 25 "e1" 15 "c" "4" "充滿" "-" 288 0.5 "5" "headnoun1"
"1986" 25 "e1" 11 "c" "5" "想" "-" 310 0.5 "5" "headnoun1"
"1997" 25 "e1" 3 "c" "4" "很" "-" 238 0.5 "5" "headnoun1"
"2007" 25 "e1" 1 "a" "4" "很" "-" 621 -0.5 "5" "headnoun1"
"2018" 25 "e1" 9 "a" "4" "家境" "-" 308 -0.5 "5" "headnoun1"
"2029" 25 "e1" 19 "c" "4" "收傷" "-" 283 0.5 "5" "headnoun1"
"2039" 26 "e1" 10 "c" "4" "背著" "-" 620 0.5 "5" "headnoun1"
"2049" 26 "e1" 16 "a" "4" "很" "-" 419 -0.5 "5" "headnoun1"
"2063" 26 "e1" 4 "a" "4" "很" "-" 495 -0.5 "5" "headnoun1"
"2074" 26 "e1" 12 "a" "4" "演員" "-" 489 -0.5 "5" "headnoun1"
"2087" 26 "e1" 2 "c" "4" "工作" "-" 1271 0.5 "5" "headnoun1"
"2097" 26 "e1" 8 "a" "4" "想" "-" 424 -0.5 "5" "headnoun1"
"2110" 26 "e1" 6 "c" "4" "整天" "-" 449 0.5 "5" "headnoun1"
"2120" 26 "e1" 14 "c" "4" "衣服" "-" 474 0.5 "5" "headnoun1"
"2134" 26 "e1" 20 "a" "4" "總是" "-" 424 -0.5 "5" "headnoun1"
"2145" 26 "e1" 18 "c" "4" "心懷" "-" 555 0.5 "5" "headnoun1"
"2155" 27 "e1" 17 "c" "4" "害怕" "-" 2829 0.5 "5" "headnoun1"
"2168" 27 "e1" 11 "a" "5" "想" "-" 535 -0.5 "5" "headnoun1"
"2179" 27 "e1" 3 "a" "4" "很" "-" 394 -0.5 "5" "headnoun1"
"2190" 27 "e1" 13 "c" "5" "脾氣" "-" 9840 0.5 "5" "headnoun1"
"2200" 27 "e1" 15 "a" "4" "充滿" "-" 1694 -0.5 "5" "headnoun1"
"2212" 27 "e1" 9 "c" "4" "家境" "-" 1099 0.5 "5" "headnoun1"
"2223" 27 "e1" 7 "a" "4" "頭髮" "-" 3544 -0.5 "5" "headnoun1"
"2235" 27 "e1" 19 "a" "4" "收傷" "-" 1029 -0.5 "5" "headnoun1"
"2245" 27 "e1" 5 "c" "4" "站在" "-" 706 0.5 "5" "headnoun1"
"2254" 27 "e1" 1 "c" "4" "很" "-" 1417 0.5 "5" "headnoun1"
"2265" 28 "e1" 8 "c" "4" "想" "-" 834 0.5 "5" "headnoun1"
"2278" 28 "e1" 10 "a" "4" "背著" "-" 1024 -0.5 "5" "headnoun1"
"2288" 28 "e1" 6 "a" "4" "整天" "-" 595 -0.5 "5" "headnoun1"
"2298" 28 "e1" 4 "c" "4" "很" "-" 571 0.5 "5" "headnoun1"
"2310" 28 "e1" 12 "c" "4" "演員" "-" 511 0.5 "5" "headnoun1"
"2324" 28 "e1" 14 "a" "4" "衣服" "-" 1099 -0.5 "5" "headnoun1"
"2338" 28 "e1" 2 "a" "4" "工作" "-" 606 -0.5 "5" "headnoun1"
"2348" 28 "e1" 18 "a" "4" "心懷" "-" 647 -0.5 "5" "headnoun1"
"2358" 28 "e1" 16 "c" "4" "很想交" "-" 615 0.5 "5" "headnoun1"
"2370" 28 "e1" 20 "c" "4" "總是" "-" 435 0.5 "5" "headnoun1"
"2381" 29 "e1" 17 "a" "4" "害怕" "-" 1508 -0.5 "5" "headnoun1"
"2393" 29 "e1" 1 "a" "4" "很" "-" 359 -0.5 "5" "headnoun1"
"2405" 29 "e1" 13 "a" "5" "脾氣" "-" 258 -0.5 "5" "headnoun1"
"2415" 29 "e1" 3 "c" "4" "很" "-" 433 0.5 "5" "headnoun1"
"2425" 29 "e1" 19 "c" "4" "收傷" "-" 560 0.5 "5" "headnoun1"
"2435" 29 "e1" 7 "c" "4" "頭髮" "-" 268 0.5 "5" "headnoun1"
"2447" 29 "e1" 15 "c" "4" "充滿" "-" 288 0.5 "5" "headnoun1"
"2460" 29 "e1" 11 "c" "5" "想" "-" 177 0.5 "5" "headnoun1"
"2471" 29 "e1" 5 "a" "4" "站在" "-" 232 -0.5 "5" "headnoun1"
"2480" 29 "e1" 9 "a" "4" "家境" "-" 253 -0.5 "5" "headnoun1"
"2491" 3 "e1" 1 "c" "4" "很" "-" 485 0.5 "5" "headnoun1"
"2502" 3 "e1" 17 "c" "4" "害怕" "-" 207 0.5 "5" "headnoun1"
"2514" 3 "e1" 7 "a" "4" "頭髮" "-" 338 -0.5 "5" "headnoun1"
"2527" 3 "e1" 13 "c" "5" "脾氣" "-" 550 0.5 "5" "headnoun1"
"2537" 3 "e1" 15 "a" "4" "充滿" "-" 208 -0.5 "5" "headnoun1"
"2549" 3 "e1" 19 "a" "4" "收傷" "-" 263 -0.5 "5" "headnoun1"
"2559" 3 "e1" 3 "a" "4" "很" "-" 243 -0.5 "5" "headnoun1"
"2569" 3 "e1" 9 "c" "4" "家境" "-" 228 0.5 "5" "headnoun1"
"2580" 3 "e1" 5 "c" "4" "站在" "-" 449 0.5 "5" "headnoun1"
"2590" 3 "e1" 11 "a" "5" "想" "-" 258 -0.5 "5" "headnoun1"
"2601" 30 "e1" 6 "c" "4" "整天" "-" 716 0.5 "5" "headnoun1"
"2611" 30 "e1" 12 "a" "4" "演員" "-" 391 -0.5 "5" "headnoun1"
"2624" 30 "e1" 14 "c" "4" "衣服" "-" 582 0.5 "5" "headnoun1"
"2638" 30 "e1" 2 "c" "4" "工作" "-" 493 0.5 "5" "headnoun1"
"2648" 30 "e1" 8 "a" "4" "想" "-" 368 -0.5 "5" "headnoun1"
"2661" 30 "e1" 4 "a" "4" "很" "-" 1478 -0.5 "5" "headnoun1"
"2672" 30 "e1" 16 "a" "4" "很" "-" 408 -0.5 "5" "headnoun1"
"2686" 30 "e1" 20 "a" "4" "總是" "-" 650 -0.5 "5" "headnoun1"
"2697" 30 "e1" 18 "c" "4" "心懷" "-" 600 0.5 "5" "headnoun1"
"2707" 30 "e1" 10 "c" "4" "背著" "-" 423 0.5 "5" "headnoun1"
"2717" 31 "e1" 5 "c" "4" "站在" "-" 624 0.5 "5" "headnoun1"
"2727" 31 "e1" 13 "c" "5" "脾氣" "-" 529 0.5 "5" "headnoun1"
"2737" 31 "e1" 15 "a" "4" "充滿" "-" 1195 -0.5 "5" "headnoun1"
"2749" 31 "e1" 7 "a" "4" "頭髮" "-" 413 -0.5 "5" "headnoun1"
"2761" 31 "e1" 3 "a" "4" "很" "-" 640 -0.5 "5" "headnoun1"
"2772" 31 "e1" 11 "a" "5" "想" "-" 393 -0.5 "5" "headnoun1"
"2783" 31 "e1" 17 "c" "4" "害怕" "-" 1226 0.5 "5" "headnoun1"
"2795" 31 "e1" 19 "a" "4" "收傷" "-" 746 -0.5 "5" "headnoun1"
"2805" 31 "e1" 9 "c" "4" "家境" "-" 660 0.5 "5" "headnoun1"
"2816" 31 "e1" 1 "c" "4" "很" "-" 544 0.5 "5" "headnoun1"
"2827" 32 "e1" 16 "c" "4" "很想交" "-" 1574 0.5 "5" "headnoun1"
"2839" 32 "e1" 8 "c" "4" "想" "-" 2579 0.5 "5" "headnoun1"
"2852" 32 "e1" 14 "a" "4" "衣服" "-" 1145 -0.5 "5" "headnoun1"
"2866" 32 "e1" 4 "c" "4" "很" "-" 519 0.5 "5" "headnoun1"
"2878" 32 "e1" 20 "c" "4" "總是" "-" 574 0.5 "5" "headnoun1"
"2889" 32 "e1" 18 "a" "4" "心懷" "-" 726 -0.5 "5" "headnoun1"
"2899" 32 "e1" 6 "a" "4" "整天" "-" 509 -0.5 "5" "headnoun1"
"2909" 32 "e1" 12 "c" "4" "演員" "-" 660 0.5 "5" "headnoun1"
"2923" 32 "e1" 10 "a" "4" "背著" "-" 453 -0.5 "5" "headnoun1"
"2933" 32 "e1" 2 "a" "4" "工作" "-" 413 -0.5 "5" "headnoun1"
"2943" 33 "e1" 17 "a" "4" "害怕" "-" 640 -0.5 "5" "headnoun1"
"2956" 33 "e1" 13 "a" "5" "脾氣" "-" 609 -0.5 "5" "headnoun1"
"2966" 33 "e1" 15 "c" "4" "充滿" "-" 720 0.5 "5" "headnoun1"
"2978" 33 "e1" 9 "a" "4" "家境" "-" 933 -0.5 "5" "headnoun1"
"2989" 33 "e1" 7 "c" "4" "頭髮" "-" 559 0.5 "5" "headnoun1"
"3001" 33 "e1" 3 "c" "4" "很" "-" 433 0.5 "5" "headnoun1"
"3012" 33 "e1" 11 "c" "5" "想" "-" 1574 0.5 "5" "headnoun1"
"3023" 33 "e1" 5 "a" "4" "站在" "-" 519 -0.5 "5" "headnoun1"
"3032" 33 "e1" 19 "c" "4" "收傷" "-" 2588 0.5 "5" "headnoun1"
"3042" 33 "e1" 1 "a" "4" "很" "-" 297 -0.5 "5" "headnoun1"
"3053" 34 "e1" 18 "c" "4" "心懷" "-" 1715 0.5 "5" "headnoun1"
"3063" 34 "e1" 10 "c" "4" "背著" "-" 786 0.5 "5" "headnoun1"
"3073" 34 "e1" 4 "a" "4" "很" "-" 493 -0.5 "5" "headnoun1"
"3084" 34 "e1" 14 "c" "4" "衣服" "-" 2235 0.5 "5" "headnoun1"
"3098" 34 "e1" 8 "a" "4" "想" "-" 1806 -0.5 "5" "headnoun1"
"3111" 34 "e1" 2 "c" "4" "工作" "-" 514 0.5 "5" "headnoun1"
"3121" 34 "e1" 12 "a" "4" "演員" "-" 857 -0.5 "5" "headnoun1"
"3134" 34 "e1" 6 "c" "4" "整天" "-" 665 0.5 "5" "headnoun1"
"3144" 34 "e1" 16 "a" "4" "很" "-" 372 -0.5 "5" "headnoun1"
"3158" 34 "e1" 20 "a" "4" "總是" "-" 413 -0.5 "5" "headnoun1"
"3169" 35 "e1" 9 "c" "4" "家境" "-" 276 0.5 "5" "headnoun1"
"3180" 35 "e1" 15 "a" "4" "充滿" "-" 241 -0.5 "5" "headnoun1"
"3192" 35 "e1" 1 "c" "4" "很" "-" 130 0.5 "5" "headnoun1"
"3204" 35 "e1" 11 "a" "5" "想" "-" 221 -0.5 "5" "headnoun1"
"3215" 35 "e1" 5 "c" "4" "站在" "-" 221 0.5 "5" "headnoun1"
"3224" 35 "e1" 3 "a" "4" "很" "-" 191 -0.5 "5" "headnoun1"
"3234" 35 "e1" 17 "c" "4" "害怕" "-" 266 0.5 "5" "headnoun1"
"3246" 35 "e1" 19 "a" "4" "收傷" "-" 504 -0.5 "5" "headnoun1"
"3257" 35 "e1" 13 "c" "5" "脾氣" "-" 256 0.5 "5" "headnoun1"
"3267" 35 "e1" 7 "a" "4" "頭髮" "-" 251 -0.5 "5" "headnoun1"
"3279" 36 "e1" 20 "c" "4" "總是" "-" 383 0.5 "5" "headnoun1"
"3290" 36 "e1" 4 "c" "4" "很" "-" 211 0.5 "5" "headnoun1"
"3302" 36 "e1" 14 "a" "4" "衣服" "-" 226 -0.5 "5" "headnoun1"
"3316" 36 "e1" 6 "a" "4" "整天" "-" 312 -0.5 "5" "headnoun1"
"3326" 36 "e1" 16 "c" "4" "很想交" "-" 191 0.5 "5" "headnoun1"
"3338" 36 "e1" 18 "a" "4" "心懷" "-" 191 -0.5 "5" "headnoun1"
"3348" 36 "e1" 8 "c" "4" "想" "-" 211 0.5 "5" "headnoun1"
"3361" 36 "e1" 12 "c" "4" "演員" "-" 241 0.5 "5" "headnoun1"
"3375" 36 "e1" 2 "a" "4" "工作" "-" 246 -0.5 "5" "headnoun1"
"3385" 36 "e1" 10 "a" "4" "背著" "-" 221 -0.5 "5" "headnoun1"
"3395" 37 "e1" 3 "c" "4" "很" "-" 448 0.5 "5" "headnoun1"
"3405" 37 "e1" 5 "a" "4" "站在" "-" 539 -0.5 "5" "headnoun1"
"3414" 37 "e1" 19 "c" "4" "收傷" "-" 544 0.5 "5" "headnoun1"
"3424" 37 "e1" 7 "c" "4" "頭髮" "-" 620 0.5 "5" "headnoun1"
"3436" 37 "e1" 1 "a" "4" "很" "-" 438 -0.5 "5" "headnoun1"
"3447" 37 "e1" 9 "a" "4" "家境" "-" 549 -0.5 "5" "headnoun1"
"3458" 37 "e1" 15 "c" "4" "充滿" "-" 544 0.5 "5" "headnoun1"
"3471" 37 "e1" 11 "c" "5" "想" "-" 630 0.5 "5" "headnoun1"
"3482" 37 "e1" 17 "a" "4" "害怕" "-" 529 -0.5 "5" "headnoun1"
"3495" 37 "e1" 13 "a" "5" "脾氣" "-" 544 -0.5 "5" "headnoun1"
"3505" 38 "e1" 12 "a" "4" "演員" "-" 414 -0.5 "5" "headnoun1"
"3518" 38 "e1" 20 "a" "4" "總是" "-" 514 -0.5 "5" "headnoun1"
"3529" 38 "e1" 14 "c" "4" "衣服" "-" 1464 0.5 "5" "headnoun1"
"3543" 38 "e1" 6 "c" "4" "整天" "-" 2497 0.5 "5" "headnoun1"
"3553" 38 "e1" 2 "c" "4" "工作" "-" 533 0.5 "5" "headnoun1"
"3563" 38 "e1" 8 "a" "4" "想" "-" 640 -0.5 "5" "headnoun1"
"3576" 38 "e1" 10 "c" "4" "背著" "-" 447 0.5 "5" "headnoun1"
"3586" 38 "e1" 16 "a" "4" "很" "-" 369 -0.5 "5" "headnoun1"
"3600" 38 "e1" 4 "a" "4" "很" "-" 2264 -0.5 "5" "headnoun1"
"3611" 38 "e1" 18 "c" "4" "心懷" "-" 322 0.5 "5" "headnoun1"
"3622" 39 "e1" 11 "a" "5" "想" "-" 377 -0.5 "5" "headnoun1"
"3633" 39 "e1" 17 "c" "4" "害怕" "-" 1296 0.5 "5" "headnoun1"
"3645" 39 "e1" 5 "c" "4" "站在" "-" 403 0.5 "5" "headnoun1"
"3654" 39 "e1" 3 "a" "4" "很" "-" 413 -0.5 "5" "headnoun1"
"3664" 39 "e1" 7 "a" "4" "頭髮" "-" 549 -0.5 "5" "headnoun1"
"3676" 39 "e1" 9 "c" "4" "家境" "-" 539 0.5 "5" "headnoun1"
"3687" 39 "e1" 15 "a" "4" "充滿" "-" 2397 -0.5 "5" "headnoun1"
"3700" 39 "e1" 13 "c" "5" "脾氣" "-" 948 0.5 "5" "headnoun1"
"3710" 39 "e1" 19 "a" "4" "收傷" "-" 307 -0.5 "5" "headnoun1"
"3720" 39 "e1" 1 "c" "4" "很" "-" 438 0.5 "5" "headnoun1"
"3731" 4 "e1" 16 "c" "4" "很想交" "-" 751 0.5 "5" "headnoun1"
"3743" 4 "e1" 20 "c" "4" "總是" "-" 620 0.5 "5" "headnoun1"
"3754" 4 "e1" 6 "a" "4" "整天" "-" 384 -0.5 "5" "headnoun1"
"3764" 4 "e1" 18 "a" "4" "心懷" "-" 1181 -0.5 "5" "headnoun1"
"3774" 4 "e1" 4 "c" "4" "很" "-" 374 0.5 "5" "headnoun1"
"3786" 4 "e1" 2 "a" "4" "工作" "-" 459 -0.5 "5" "headnoun1"
"3796" 4 "e1" 14 "a" "4" "衣服" "-" 353 -0.5 "5" "headnoun1"
"3810" 4 "e1" 12 "c" "4" "演員" "-" 454 0.5 "5" "headnoun1"
"3824" 4 "e1" 10 "a" "4" "背著" "-" 596 -0.5 "5" "headnoun1"
"3834" 4 "e1" 8 "c" "4" "想" "-" 318 0.5 "5" "headnoun1"
"3847" 40 "e1" 2 "a" "4" "工作" "-" 1251 -0.5 "5" "headnoun1"
"3857" 40 "e1" 14 "a" "4" "衣服" "-" 1700 -0.5 "5" "headnoun1"
"3871" 40 "e1" 10 "a" "4" "背著" "-" 539 -0.5 "5" "headnoun1"
"3881" 40 "e1" 20 "c" "4" "總是" "-" 2660 0.5 "5" "headnoun1"
"3892" 40 "e1" 8 "c" "4" "想" "-" 549 0.5 "5" "headnoun1"
"3905" 40 "e1" 18 "a" "4" "心懷" "-" 1008 -0.5 "5" "headnoun1"
"3915" 40 "e1" 4 "c" "4" "很" "-" 514 0.5 "5" "headnoun1"
"3927" 40 "e1" 12 "c" "4" "演員" "-" 1185 0.5 "5" "headnoun1"
"3941" 40 "e1" 16 "c" "4" "很想交" "-" 604 0.5 "5" "headnoun1"
"3953" 40 "e1" 6 "a" "4" "整天" "-" 594 -0.5 "5" "headnoun1"
"3963" 41 "e1" 1 "a" "4" "很" "-" 312 -0.5 "5" "headnoun1"
"3974" 41 "e1" 15 "c" "4" "充滿" "-" 261 0.5 "5" "headnoun1"
"3987" 41 "e1" 13 "a" "5" "脾氣" "-" 4289 -0.5 "5" "headnoun1"
"3997" 41 "e1" 9 "a" "4" "家境" "-" 236 -0.5 "5" "headnoun1"
"4008" 41 "e1" 5 "a" "4" "站在" "-" 241 -0.5 "5" "headnoun1"
"4017" 41 "e1" 19 "c" "4" "收傷" "-" 332 0.5 "5" "headnoun1"
"4027" 41 "e1" 7 "c" "4" "頭髮" "-" 287 0.5 "5" "headnoun1"
"4039" 41 "e1" 17 "a" "4" "害怕" "-" 231 -0.5 "5" "headnoun1"
"4052" 41 "e1" 11 "c" "5" "想" "-" 246 0.5 "5" "headnoun1"
"4063" 41 "e1" 3 "c" "4" "很" "-" 388 0.5 "5" "headnoun1"
"4073" 42 "e1" 12 "a" "4" "演員" "-" 655 -0.5 "5" "headnoun1"
"4086" 42 "e1" 18 "c" "4" "心懷" "-" 413 0.5 "5" "headnoun1"
"4096" 42 "e1" 20 "a" "4" "總是" "-" 357 -0.5 "5" "headnoun1"
"4107" 42 "e1" 8 "a" "4" "想" "-" 484 -0.5 "5" "headnoun1"
"4120" 42 "e1" 4 "a" "4" "很" "-" 539 -0.5 "5" "headnoun1"
"4131" 42 "e1" 14 "c" "4" "衣服" "-" 347 0.5 "5" "headnoun1"
"4145" 42 "e1" 10 "c" "4" "背著" "-" 372 0.5 "5" "headnoun1"
"4155" 42 "e1" 2 "c" "4" "工作" "-" 398 0.5 "5" "headnoun1"
"4165" 42 "e1" 16 "a" "4" "很" "-" 393 -0.5 "5" "headnoun1"
"4179" 42 "e1" 6 "c" "4" "整天" "-" 514 0.5 "5" "headnoun1"
"4189" 43 "e1" 7 "a" "4" "頭髮" "-" 292 -0.5 "5" "headnoun1"
"4201" 43 "e1" 19 "a" "4" "收傷" "-" 514 -0.5 "5" "headnoun1"
"4211" 43 "e1" 15 "a" "4" "充滿" "-" 367 -0.5 "5" "headnoun1"
"4223" 43 "e1" 3 "a" "4" "很" "-" 317 -0.5 "5" "headnoun1"
"4234" 43 "e1" 13 "c" "5" "脾氣" "-" 493 0.5 "5" "headnoun1"
"4244" 43 "e1" 1 "c" "4" "很" "-" 478 0.5 "5" "headnoun1"
"4256" 43 "e1" 11 "a" "5" "想" "-" 383 -0.5 "5" "headnoun1"
"4267" 43 "e1" 9 "c" "4" "家境" "-" 377 0.5 "5" "headnoun1"
"4278" 43 "e1" 17 "c" "4" "害怕" "-" 352 0.5 "5" "headnoun1"
"4290" 43 "e1" 5 "c" "4" "站在" "-" 297 0.5 "5" "headnoun1"
"4299" 44 "e1" 4 "c" "4" "很" "-" 675 0.5 "5" "headnoun1"
"4311" 44 "e1" 6 "a" "4" "整天" "-" 741 -0.5 "5" "headnoun1"
"4321" 44 "e1" 18 "a" "4" "心懷" "-" 1099 -0.5 "5" "headnoun1"
"4331" 44 "e1" 16 "c" "4" "很想交" "-" 1463 0.5 "5" "headnoun1"
"4343" 44 "e1" 8 "c" "4" "想" "-" 493 0.5 "5" "headnoun1"
"4356" 44 "e1" 12 "c" "4" "演員" "-" 705 0.5 "5" "headnoun1"
"4370" 44 "e1" 10 "a" "4" "背著" "-" 1670 -0.5 "5" "headnoun1"
"4380" 44 "e1" 20 "c" "4" "總是" "-" 504 0.5 "5" "headnoun1"
"4391" 44 "e1" 14 "a" "4" "衣服" "-" 1498 -0.5 "5" "headnoun1"
"4405" 44 "e1" 2 "a" "4" "工作" "-" 423 -0.5 "5" "headnoun1"
"4415" 45 "e1" 3 "c" "4" "很" "-" 350 0.5 "5" "headnoun1"
"4425" 45 "e1" 7 "c" "4" "頭髮" "-" 541 0.5 "5" "headnoun1"
"4437" 45 "e1" 15 "c" "4" "充滿" "-" 373 0.5 "5" "headnoun1"
"4449" 45 "e1" 1 "a" "4" "很" "-" 289 -0.5 "5" "headnoun1"
"4460" 45 "e1" 5 "a" "4" "站在" "-" 515 -0.5 "5" "headnoun1"
